"","clean_word","lang","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"1","—","ru",1,2,"—",3.75597476959229,6.7965784072876,8.37446117401123,"—",189.235294117647,138.147058823529,133.911764705882,"taint_none",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","бог","ru",1,3,"бог",7.45145511627197,6.06653594970703,8.16965961456299,"бог",313.970588235294,163.794117647059,153.117647058824,"taint_none",4.99,3,3.75597476959229,NA,0,NA,1,NA,6.7965784072876,NA,8.37446117401123,NA,1,NA
"3","всех","ru",1,4,"всех",6.76382637023926,5.79614734649658,8.06403160095215,"всех",445.794117647059,220.205882352941,177.294117647059,"taint_none",5.92,4,7.45145511627197,3.75597476959229,4.99,0,3,1,6.06653594970703,6.7965784072876,8.16965961456299,8.37446117401123,1,1
"4","начинаний","ru",1,5,"начинаний",11.4580095410347,5.83516263961792,7.67177677154541,"начинаний",733.058823529412,284.823529411765,237.235294117647,"taint_none",2.78,9,6.76382637023926,7.45145511627197,5.92,4.99,4,3,5.79614734649658,6.06653594970703,8.06403160095215,8.16965961456299,1,1
"5","и","ru",1,6,"и",2.59396147727966,5.06865167617798,7.73869752883911,"и",51.6764705882353,45.5588235294118,45.5588235294118,"taint_none",7.47,1,11.4580095410347,6.76382637023926,2.78,5.92,9,4,5.83516263961792,5.79614734649658,7.67177677154541,8.06403160095215,1,1
"6","переходов","ru",1,7,"переходов",9.7167221903801,6.38362550735474,8.21763610839844,"переходов",726.676470588235,381.294117647059,262.588235294118,"taint_none",3.58,9,2.59396147727966,11.4580095410347,7.47,2.78,1,9,5.06865167617798,5.83516263961792,7.73869752883911,7.67177677154541,1,1
"7","в","ru",1,8,"в",1.84224724769592,3.63813209533691,7.11665153503418,"в",56.2941176470588,47.3235294117647,47.3235294117647,"taint_none",7.63,1,9.7167221903801,2.59396147727966,3.58,7.47,9,1,6.38362550735474,5.06865167617798,8.21763610839844,7.73869752883911,1,1
"8","древнеримской","ru",1,9,"древнеримской",11.9432842731476,6.15064907073975,8.08792877197266,"древнеримской",845.470588235294,335.205882352941,234.411764705882,"taint_none",2.11,13,1.84224724769592,9.7167221903801,7.63,3.58,1,9,3.63813209533691,6.38362550735474,7.11665153503418,8.21763610839844,1,1
"9","религии","ru",1,10,"религии",3.77615571022034,2.13452768325806,5.89853572845459,"религии",562.323529411765,254.294117647059,220.764705882353,"taint_none",4.28,7,11.9432842731476,1.84224724769592,2.11,7.63,13,1,6.15064907073975,3.63813209533691,8.08792877197266,7.11665153503418,1,1
"10","и","ru",1,11,"и",3.36211252212524,2.05582666397095,5.89753723144531,"и",27.5294117647059,21.4411764705882,21.4411764705882,"taint_none",7.47,1,3.77615571022034,11.9432842731476,4.28,2.11,7,13,2.13452768325806,6.15064907073975,5.89853572845459,8.08792877197266,1,1
"11","мифологии","ru",1,12,"мифологии.",3.99257045984268,6.7059383392334,8.36296939849854,"мифологии.",450.382352941176,246.235294117647,220.441176470588,"taint_none",3.56,9,3.36211252212524,3.77615571022034,7.47,4.28,1,7,2.05582666397095,2.13452768325806,5.89753723144531,5.89853572845459,1,1
"12","Он","ru",1,13,"Он",3.27990651130676,5.31988954544067,7.19969511032104,"Он",41.1176470588235,41.1176470588235,41.1176470588235,"taint_none",6.59,2,3.99257045984268,3.36211252212524,3.56,7.47,9,1,6.7059383392334,2.05582666397095,8.36296939849854,5.89753723144531,1,1
"13","имеет","ru",1,14,"имеет",5.09665203094482,5.28312969207764,7.44235277175903,"имеет",324.794117647059,246.617647058824,228.470588235294,"taint_none",5.48,5,3.27990651130676,3.99257045984268,6.59,3.56,2,9,5.31988954544067,6.7059383392334,7.19969511032104,8.36296939849854,1,1
"14","двоякую","ru",1,15,"двоякую",10.6428994685411,6.13804197311401,7.71501874923706,"двоякую",327.676470588235,255.147058823529,198.205882352941,"taint_none",1.85,7,5.09665203094482,3.27990651130676,5.48,6.59,5,2,5.28312969207764,5.31988954544067,7.44235277175903,7.19969511032104,1,1
